avg_monthly_hrs,department,last_evaluation,n_projects,salary,satisfaction,status,tenure,Agency,EmployeeName,age,rating,salary,fname,lname
219,support,0.88576585,6,low,0.29474173,Left,5,"Kannapolis, Michigan",ROBERT TAI,26,4.9,206361,ROBERT,TAI
257,engineering,0.831322416,5,medium,0.995278007,Employed,4,"La Puente, California",CHRISTOPHER HAZEN,30,4.4,206342,CHRISTOPHER,HAZEN
124,sales,0.640118805,3,medium,0.638738856,Employed,3,"Gilbert, Oklahoma",PIERRE FRANCOIS,37,4.8,205857,PIERRE,FRANCOIS
208,,0.883595218,4,medium,0.925668188,Employed,2,"Pittsfield, Virginia",ROSELYN JEQUINTO,47,1.9,205710,ROSELYN,JEQUINTO
129,support,0.402660372,2,medium,0.437359473,Left,3,"Bloomington, North Carolina",TROY JOLLIFF,35,4.6,205704,TROY,JOLLIFF
259,product,0.80930227,3,high,0.463828674,Employed,2,"Addison, New Jersey",COLLEEN RILEY,20,4.7,205609,COLLEEN,RILEY
142,support,0.555112083,3,low,0.682987766,Employed,3,"Nampa, North Carolina",EUGENE GALEANO,21,4.1,205464,EUGENE,GALEANO
238,,0.926769785,3,low,0.875167875,Employed,2,"Port Orange, Nevada",MICHAEL AHERN,30,4.5,205190,MICHAEL,AHERN
239,sales,0.915881389,4,low,0.882138138,Left,5,"Jupiter, Michigan",BRIAN DELAHUNTY,21,4.2,204865,BRIAN,DELAHUNTY
152,support,0.619823018,2,low,0.524761713,Left,3,"Lorain, Colorado",ROBERT SERRANO,28,4.9,204594,ROBERT,SERRANO
248,sales,0.672234591,3,medium,0.718742747,Employed,4,"New Braunfels, California",JAMES VANNUCCHI,48,1.1,204575,JAMES,VANNUCCHI
111,sales,0.983301705,4,high,0.834831795,Employed,2,"Washington, Texas",CROCE CASCIATO,46,3.2,204547,CROCE,CASCIATO
180,sales,0.557827629,4,high,0.946873069,Employed,5,"Menifee, California",PHILIP STEVENS,44,2.4,204417,PHILIP,STEVENS
221,support,0.885106066,5,medium,0.794340394,Left,6,"Lorain, California",TIMOTHY SULLIVAN,48,1.8,204281,TIMOTHY,SULLIVAN
237,support,0.443884581,2,low,0.530736921,Employed,2,"Frederick, New York",JOHN FEENEY,39,4.7,204242,JOHN,FEENEY
213,sales,0.70083551,4,low,0.776922013,Employed,3,"West Covina, Oklahoma",CANTREZ TRIPLETT,48,3.8,204233,CANTREZ,TRIPLETT
160,sales,0.501879664,2,low,0.497401978,Left,3,"Bloomington, California",GERARDO PINTO,43,2.7,203957,GERARDO,PINTO
255,sales,0.668790393,4,medium,0.911823501,Employed,2,"Prescott Valley, California",NOEL MORONEY,49,2.1,203860,NOEL,MORONEY
288,support,0.957495483,6,medium,0.06848838,Left,4,"Rochester, Minnesota",GERALD MANSUR JR,34,4.3,203785,GERALD,MANSUR
258,management,0.781828644,4,high,0.703745934,Employed,3,"Findlay, Alabama",ROLAND PICKENS,38,4.8,203450,ROLAND,PICKENS
199,sales,0.81133575,4,low,0.737229323,Employed,2,"Auburn, Texas",MERCEDES GERMAN,32,4.7,203406,MERCEDES,GERMAN
256,support,0.407778539,3,medium,0.633255106,Employed,6,"Topeka, Minnesota",ALAN HARVEY,20,4.4,203260,ALAN,HARVEY
305,finance,0.845605427,6,medium,0.10288247,Left,4,"Lake Forest, Wisconsin",MICHAEL ELLIS,36,4.5,203107,MICHAEL,ELLIS
185,support,0.921436202,5,low,0.567765322,Employed,2,"Peabody, South Carolina",BARBARA SCHULTHEIS,20,4.6,203023,BARBARA,SCHULTHEIS
185,IT,0.662768618,4,medium,0.573997862,Employed,2,"Bellevue, California",RAYMOND KOENIG,27,4.2,202866,RAYMOND,KOENIG
211,information_technology,0.606593988,3,low,0.579431608,Employed,3,"West Jordan, Ohio",STEPHEN TACCHINI,29,4.5,202852,STEPHEN,TACCHINI
283,engineering,0.834331886,6,low,0.127897465,Left,4,"Idaho Falls, Michigan",WILLIAM RADER,34,4.7,202724,WILLIAM,RADER
138,engineering,0.856343723,5,low,0.623389568,Employed,3,"Taylorsville, Florida",GREGORY MCFARLAND,47,2.4,202723,GREGORY,MCFARLAND
143,support,0.772785656,4,medium,0.829761341,Employed,3,"Denver, California",SAM YUEN,39,4.3,202714,SAM,YUEN
134,sales,,3,medium,0.45196129,Employed,3,"Providence, North Carolina",FRANK CARDINALE,48,3.5,202433,FRANK,CARDINALE
234,marketing,,3,medium,0.729327344,Employed,2,"Lake Forest, New Jersey",ANNE KRONENBERG,23,4.8,202426,ANNE,KRONENBERG
258,engineering,0.935780677,4,medium,0.964425982,Left,5,"Dublin, Georgia",BARRY BLOOM,45,3.2,202348,BARRY,BLOOM
166,sales,0.575457056,3,medium,0.921557036,Employed,3,"DeKalb, California",CLEMENTINO AVILA II,29,4.1,202333,CLEMENTINO,AVILA
260,IT,0.812303998,6,medium,0.044844109,Left,4,"Fairfield, Missouri",RYAN KENNEDY,47,3.7,202326,RYAN,KENNEDY
176,sales,0.430214501,4,low,0.319175891,Employed,2,"Thousand Oaks, Illinois",JOHN ROCCO,28,4.7,202324,JOHN,ROCCO
153,product,0.470466923,2,low,0.408640714,Left,3,"San Bruno, Massachusetts",ARNOLD CHOY,35,4.2,202231,ARNOLD,CHOY
154,marketing,0.547320382,2,low,0.341206158,Left,3,"Pharr, Ohio",REGINA GOMEZ,39,4.1,202157,REGINA,GOMEZ
291,engineering,0.937830749,5,low,0.152143751,Left,4,"Warren, Minnesota",MIKE BREILING,30,4.3,202013,MIKE,BREILING
273,marketing,0.654988147,6,medium,0.743338094,Employed,4,"Azusa, California",ANDREW LOGAN,42,3,201996,ANDREW,LOGAN
140,engineering,0.608738573,4,high,0.557744024,Employed,3,"Hamilton, California",GREGORY CORRALES,26,4.9,201703,GREGORY,CORRALES
240,IT,0.896967279,5,medium,0.938703314,Left,5,"Miami Gardens, Texas",JOHN EHRLICH,32,4,201621,JOHN,EHRLICH
236,sales,0.587849956,4,low,0.794786308,Employed,4,"Richland, Minnesota",GLENN KIRCHER,20,4.9,201577,GLENN,KIRCHER
242,management,0.918022859,4,medium,0.661007788,Employed,2,"Jackson, California",ARTHUR STELLINI,25,4.9,201351,ARTHUR,STELLINI
171,admin,0.722839486,4,medium,0.910598382,Employed,4,"Overland Park, Florida",MARGARET RYKOWSKI,45,3.4,201344,MARGARET,RYKOWSKI
150,support,0.874513192,4,high,0.48075307,Employed,2,"Kennewick, California",MICHAEL SIMMONS,41,1.8,201277,MICHAEL,SIMMONS
152,product,0.439785251,2,low,0.340777989,Left,3,"Philadelphia, California",RUBY MARTIN,35,4.6,201244,RUBY,MARTIN
182,engineering,0.747105843,3,low,0.855362185,Left,4,"Annapolis, Texas",TYRONE PRUITT,30,4.9,201117,TYRONE,PRUITT
133,engineering,0.809890762,4,medium,0.747699652,Employed,3,"Huntsville, Iowa",NANCY PARKER,41,2.6,200820,NANCY,PARKER
230,sales,0.68394074,3,medium,0.587527383,Employed,3,"Yorba Linda, Wisconsin",DANIEL MAHONEY,48,1.3,200811,DANIEL,MAHONEY
251,sales,0.52323211,3,low,0.529079006,Employed,2,"Bellflower, California",BROOK MANCINELLI,21,4.9,200675,BROOK,MANCINELLI
225,sales,0.688970082,5,medium,0.691658302,Employed,7,"Redwood City, Illinois",PHILIP GINSBURG,39,4.9,200515,PHILIP,GINSBURG
164,engineering,0.914324282,5,low,0.679091976,Employed,3,"Suffolk, Montana",DONNA LEE,31,4.6,200487,DONNA,LEE
81,temp,,1,low,,Employed,,"Normal, New Hampshire",JOHN GOLDBERG,32,4.5,200461,JOHN,GOLDBERG
211,sales,0.881951255,3,medium,0.807293307,Employed,3,"Avondale, New Jersey",ANTONIO PARRA,43,2.5,200460,ANTONIO,PARRA
162,sales,0.797551377,3,medium,0.809674388,Employed,3,"Temple, California",CHAD LAW,43,1.8,200374,CHAD,LAW
242,,0.775716409,4,medium,0.870238074,Employed,3,"Davenport, Florida",CRISTINA REYES,42,2.5,200346,CRISTINA,REYES
132,engineering,0.626425378,4,medium,0.567430426,Employed,4,"New Haven, California",HAGOP HAJIAN,43,3.3,200336,HAGOP,HAJIAN
149,sales,0.492048066,2,low,0.400385079,Left,3,"Woonsocket, California",KEITH SANFORD,48,3.9,200275,KEITH,SANFORD
251,engineering,0.735476323,6,low,0.837665155,Employed,4,"South Bend, New Mexico",JESUS PENA,49,2.7,200185,JESUS,PENA
158,IT,0.546333238,2,low,0.391486854,Left,3,"Longmont, California",FERNANDO DEALBA,27,4.1,200176,FERNANDO,DEALBA
228,,0.93720218,4,low,0.745604096,Left,5,"Rochester Hills, Michigan",ROBERT STYLES,43,2.6,199931,ROBERT,STYLES
229,support,0.669369532,6,medium,0.51328958,Employed,3,"Rock Island, Minnesota",PAUL CHIGNELL,46,3.7,199862,PAUL,CHIGNELL
272,engineering,0.782624132,6,low,0.056796462,Left,4,"Palatine, Oregon",CHRIS VEIN,39,4.7,199765,CHRIS,VEIN
195,engineering,0.94693205,4,medium,0.46917488,Employed,3,"Chino Hills, California",THOMAS CUNNANE,28,4.2,199761,THOMAS,CUNNANE
241,,0.483043891,3,medium,0.654685819,Employed,3,"Carlsbad, California",JAY HUISH,39,4.7,199753,JAY,HUISH
305,engineering,0.932577711,6,low,0.149254771,Left,4,"Centennial, Washington",PATRICIA O'CONNER,37,4.2,199719,PATRICIA,O'CONNER
232,sales,0.715695137,4,medium,0.797199339,Employed,3,"Kalamazoo, Texas",NELSON ACETO,35,4.9,199628,NELSON,ACETO
241,engineering,0.695768463,4,high,0.874733519,Employed,3,"Kearny, Ohio",EDMUND VAIL,24,4.5,199540,EDMUND,VAIL
183,management,0.558828548,2,medium,0.322313897,Employed,2,"Hialeah, Ohio",ANDREW SAITZ,32,4.5,199498,ANDREW,SAITZ
135,information_technology,0.755850362,4,medium,0.802298836,Employed,3,"Hanford, Massachusetts",BONNIE TAYLOR,40,2.3,199471,BONNIE,TAYLOR
193,admin,,3,medium,1,Employed,3,"Fresno, New Jersey",ARNIE LEE,22,4.5,199292,ARNIE,LEE
120,finance,0.465232048,3,medium,0.56061647,Employed,6,"Rochester, Wisconsin",DENNIS MARTINEZ,49,3.7,199207,DENNIS,MARTINEZ
145,support,0.460142187,2,low,0.394719458,Left,3,"Broken Arrow, Utah",MITCHELL LEE,43,1.6,199127,MITCHELL,LEE
126,sales,0.934856575,5,medium,0.628427005,Employed,5,"New Orleans, Texas",FERDINAND CADELINA,21,4,199028,FERDINAND,CADELINA
243,support,1,5,medium,0.763318737,Left,5,"Missouri City, Minnesota",DENIS OLEARY,25,4.2,198884,DENIS,OLEARY
252,IT,0.927306096,4,low,0.549252851,Employed,4,"Wylie, California",NEREE DASTOUS,32,4.5,198777,NEREE,DASTOUS
159,,0.470259372,2,high,0.455563316,Left,3,"Fairfield, Ohio",PERRY LEONG,21,4,198618,PERRY,LEONG
171,support,0.592567612,3,medium,0.584325275,Employed,3,"Lakeville, Texas",LOUIS CASSANEGO,31,4.7,198466,LOUIS,CASSANEGO
223,sales,0.872945548,3,high,0.679167197,Employed,7,"Valley Stream, Oregon",MELISSA LERMA,20,4.2,198462,MELISSA,LERMA
201,support,0.810456447,4,low,0.84832278,Employed,2,"Shreveport, California",RAYMOND CHAVEZ,28,4.7,198276,RAYMOND,CHAVEZ
261,IT,0.787146266,4,medium,0.86527196,Employed,2,"Fort Worth, Nebraska",FREDERICK BINKLEY,48,3.4,198246,FREDERICK,BINKLEY
298,IT,0.855277604,5,low,0.141536431,Left,4,"Kannapolis, Alabama",GUY GOODWIN,48,1.9,198164,GUY,GOODWIN
161,management,0.542174831,4,medium,0.673397028,Employed,7,"Kansas City, Georgia",JEFFREY ADACHI,36,4.5,198027,JEFFREY,ADACHI
134,procurement,0.697251215,5,medium,0.720455911,Employed,3,"Taunton, Maine",BERGLIOTH MATHEWS,47,3,198005,BERGLIOTH,MATHEWS
103,product,0.91890531,5,low,0.727818116,Employed,5,"Plano, Minnesota",GARRET TOM,44,3,197873,GARRET,TOM
227,engineering,0.887557921,3,low,0.537563302,Employed,2,"Orange, Kansas",JAMES MILLER,47,3.7,197827,JAMES,MILLER
127,sales,0.587762987,2,low,0.429998207,Left,3,"Marietta, Illinois",PAUL LEE,32,4.5,197810,PAUL,LEE
204,engineering,0.508272947,4,high,0.576594974,Employed,3,"Battle Creek, Texas",TANGERINE BRIGHAM,30,4.8,197724,TANGERINE,BRIGHAM
145,finance,0.809748292,6,medium,0.708500811,Employed,3,"Deerfield Beach, Texas",PABLO SIGUENZA,37,4.7,197453,PABLO,SIGUENZA
243,engineering,0.978247937,5,medium,0.591558863,Employed,2,"Garden Grove, California",DANIEL CUNNINGHAM,46,1.8,197434,DANIEL,CUNNINGHAM
186,IT,0.482528934,3,medium,0.728936842,Employed,3,"Newark, Alabama",JIMMIE LEW,20,4.4,197423,JIMMIE,LEW
71,temp,,2,low,,Employed,,"Fontana, California",DEBBIE TAM,32,4.4,197349,DEBBIE,TAM
185,sales,0.82054431,6,high,1,Employed,4,"Jeffersonville, Iowa",ALBERT YU,48,2.7,197270,ALBERT,YU
270,,0.881506799,3,medium,0.683904151,Employed,6,"Auburn, Texas",MICHAEL HENNESSEY,20,4.1,197233,MICHAEL,HENNESSEY
267,management,0.804382999,3,high,0.464175772,Employed,2,"Santa Rosa, Florida",BRIAN MURPHY,46,2.5,197133,BRIAN,MURPHY
225,finance,0.484329207,5,high,0.842398847,Employed,2,"Santa Maria, California",STEVEN WILLIAMS,23,4,197132,STEVEN,WILLIAMS
170,IT,0.324238731,3,low,0.704781642,Employed,6,"Woodbury, California",DAVID LAZAR,23,4.6,196892,DAVID,LAZAR
115,sales,0.667318627,2,high,0.454341666,Employed,3,"Auburn, Washington",JOSEPHINE RAPADAS,44,3.2,196888,JOSEPHINE,RAPADAS
154,IT,0.619474229,2,low,0.438450195,Left,3,"Yucaipa, Washington",JAMES HARRIGAN,25,4.2,196886,JAMES,HARRIGAN
173,engineering,0.535500741,4,low,0.824315564,Employed,2,"Bossier City, Texas",JOANNE HOEPER,24,4.4,196886,JOANNE,HOEPER
226,support,0.6481067,5,medium,0.193505896,Employed,3,"Nashville-Davidson, California",MORGAN PETITI,23,4.3,196682,MORGAN,PETITI
229,sales,0.760090921,4,low,0.522014218,Employed,3,"Waukesha, Florida",PAUL URQUIAGA,44,1.7,196605,PAUL,URQUIAGA
134,IT,0.774788809,4,low,0.553170586,Employed,2,"Evanston, Illinois",EDGAR GONZALEZ,35,4.8,196546,EDGAR,GONZALEZ
240,support,1,5,low,0.849292965,Left,5,"Henderson, Arizona",DOUGLAS MCEACHERN,31,4.7,196494,DOUGLAS,MCEACHERN
191,engineering,0.617768836,4,low,0.925228859,Employed,2,"Norfolk, Maryland",JAY KLOO,24,4.2,196473,JAY,KLOO
271,sales,0.945908852,5,low,0.846959031,Left,5,"West Des Moines, Wisconsin",WING NG,25,4.3,196386,WING,NG
269,finance,0.931231642,7,medium,0.141091664,Left,4,"Ontario, Massachusetts",MARGARET CALLAHAN,40,3.7,196377,MARGARET,CALLAHAN
139,engineering,0.536879417,2,low,0.508276429,Left,3,"Decatur, Illinois",JOHNSON YOU,20,4.3,196224,JOHNSON,YOU
271,finance,0.878855358,3,medium,0.779446773,Employed,2,"San Bruno, California",JOHN VAN KOLL,40,1.1,196157,JOHN,VAN
145,support,0.84912871,3,medium,0.870789582,Employed,3,"Kalamazoo, Idaho",DANIEL YONTS,42,3.3,196125,DANIEL,YONTS
304,engineering,0.788649514,6,medium,0.055987864,Left,5,"Leominster, North Carolina",BRODERICK TOPPS,40,3.4,196122,BRODERICK,TOPPS
135,support,0.820126157,5,low,0.743488397,Employed,2,"Fall River, California",DAVID THOMPSON,29,4.9,196114,DAVID,THOMPSON
246,IT,0.838646297,4,high,0.493856859,Employed,3,"Terre Haute, Louisiana",JAMES BLAKE,27,4.2,195983,JAMES,BLAKE
267,sales,0.917810092,6,medium,0.551003282,Employed,4,"Georgetown, New York",SUSAN FERNYAK,23,4.8,195929,SUSAN,FERNYAK
177,engineering,1,3,medium,0.812509061,Employed,2,"Palm Bay, California",CLYDE CHRISTOBAL,48,3.5,195868,CLYDE,CHRISTOBAL
254,support,0.600515546,3,high,0.876948222,Employed,2,"Carlsbad, New Mexico",TODD RYDSTROM,39,4.7,195724,TODD,RYDSTROM
155,sales,,2,low,0.175041589,Employed,3,"Fond du Lac, South Carolina",BOND YEE,33,4.5,195664,BOND,YEE
147,marketing,0.473579261,2,low,0.386421451,Left,3,"Janesville, Pennsylvania",THOMAS MURPHY,42,2.4,195654,THOMAS,MURPHY
244,IT,0.673256353,4,medium,0.663379467,Employed,2,"Pasco, Oklahoma",GLENN ORTIZ-SCHULDT,45,3.6,195638,GLENN,ORTIZ-SCHULDT
250,sales,,5,medium,0.75968504,Employed,3,"Lancaster, Ohio",ANN MANNIX,49,1.2,195625,ANN,MANNIX
180,engineering,0.933865141,5,high,0.640398816,Employed,2,"Olathe, New York",FERDINAND MENESES,40,1.6,195511,FERDINAND,MENESES
251,engineering,1,4,low,0.92544886,Left,6,"Lakewood, Texas",DANIEL COX,37,4.9,195499,DANIEL,COX
134,,0.730751178,3,low,0.90494751,Employed,3,"Rogers, California",LEON KUO,31,4.3,195499,LEON,KUO
271,sales,0.981718432,3,low,0.82849542,Employed,3,"Kingsport, Louisiana",ALVIN LAU,46,1.1,195472,ALVIN,LAU
198,engineering,0.369245007,2,medium,0.282134077,Employed,4,"Wilmington, Florida",RYAN CREAN,39,4.6,195423,RYAN,CREAN
135,marketing,0.980276027,5,low,0.734445991,Employed,4,"Austin, California",SAMUEL NIETO,42,1.4,195370,SAMUEL,NIETO
203,engineering,0.82104021,5,low,0.938134351,Employed,3,"Athens-Clarke County, Massachusetts",JOHN NESTOR,34,4.8,195354,JOHN,NESTOR
287,IT,0.497424602,3,low,0.534208189,Employed,5,"Bradenton, Missouri",RUDY CASTELLANOS,42,1.1,195290,RUDY,CASTELLANOS
238,engineering,0.687163281,3,medium,0.820344466,Employed,2,"San Luis Obispo, Iowa",JANET HINES,37,4.4,195274,JANET,HINES
160,support,0.651745864,3,medium,0.78066812,Employed,3,"Maple Grove, Wisconsin",MICHAEL GONZALES,26,4.7,195232,MICHAEL,GONZALES
192,sales,0.613536811,2,low,0.812356586,Employed,2,"Hempstead, Michigan",JEFF IWASAKI,44,1.9,195222,JEFF,IWASAKI
258,product,,3,medium,0.692047182,Employed,3,"Mission, Texas",MONIQUE ZMUDA,34,4.9,195121,MONIQUE,ZMUDA
240,IT,0.751613475,5,medium,0.751948372,Employed,4,"San Ramon, New Jersey",JENNIFER DEBERRY,23,4.4,195060,JENNIFER,DEBERRY
178,,0.708359723,3,medium,0.754021371,Employed,2,"Ormond Beach, Texas",LINDA ROSS,25,4.6,194980,LINDA,ROSS
221,sales,1,5,medium,0.928914977,Left,6,"Portland, Illinois",ROBERT MAERZ,40,2.7,194980,ROBERT,MAERZ
138,sales,0.493111694,3,low,0.644223236,Employed,2,"Commerce City, North Carolina",DAVID PFEIFER,21,4.8,194980,DAVID,PFEIFER
188,sales,0.816158789,2,low,0.905410585,Employed,2,"Surprise, Ohio",MICHAEL WHOOLEY,38,4.9,194883,MICHAEL,WHOOLEY
289,support,0.935601244,6,medium,0.177665058,Left,5,"Apex, Pennsylvania",LISA GOLDEN,34,4.4,194863,LISA,GOLDEN
197,sales,0.95137173,4,medium,0.941884497,Employed,3,"Appleton, Ohio",PHILIP PERA,49,1.5,194820,PHILIP,PERA
231,sales,0.889775427,4,low,0.194289584,Employed,5,"Tinley Park, Texas",ALEC BALMY,24,4.7,194770,ALEC,BALMY
153,sales,0.501209658,2,low,0.44417001,Left,3,"San Bruno, Nevada",ROBERT LOPEZ,42,2.2,194725,ROBERT,LOPEZ
128,sales,0.478650945,2,medium,0.498347641,Left,3,"Moorhead, California",PETER THOSHINSKY,29,4.8,194519,PETER,THOSHINSKY
149,admin,0.505404539,2,low,0.451831955,Left,3,"Watsonville, California",GREGORY CACHARELIS,30,4.9,194302,GREGORY,CACHARELIS
185,sales,,3,low,0.568078977,Employed,2,"Vancouver, Tennessee",MILTON ESTES,48,3.8,194288,MILTON,ESTES
229,engineering,0.58576686,5,medium,0.731081718,Employed,3,"Romeoville, Washington",RONALD PRUYN,35,4.1,194253,RONALD,PRUYN
175,,0.781038473,4,medium,0.52875618,Employed,2,"Bend, Wisconsin",JOHN KOSTA,49,1.2,194184,JOHN,KOSTA
128,engineering,0.542552918,2,low,0.414887724,Left,3,"Tuscaloosa, California",PAULINE MARX,27,4.9,194179,PAULINE,MARX
241,sales,0.759678231,5,high,0.595920716,Employed,3,"Placentia, California",AMY BROWN,26,4.1,194076,AMY,BROWN
101,temp,,1,medium,,Employed,,"Weymouth Town, Arkansas",JOHN GARRITY,26,4,194059,JOHN,GARRITY
247,engineering,0.843420423,4,low,0.813121979,Left,6,"Asheville, Texas",RICKY HUI,44,2.3,193930,RICKY,HUI
269,support,0.766107319,3,medium,0.788812376,Employed,2,"Tampa, Arizona",CATHERINE JAMES,28,4.8,193917,CATHERINE,JAMES
229,sales,0.411979487,5,low,0.110744049,Employed,4,"Lorain, Michigan",JAMES CALONICO,21,4.2,193914,JAMES,CALONICO
188,engineering,0.547315072,3,high,0.521734232,Employed,3,"Plainfield, Nebraska",AMEN CHOW,33,4.2,193902,AMEN,CHOW
212,sales,0.971187064,4,low,0.80880377,Employed,2,"West Palm Beach, California",RANDY LY,23,4.4,193846,RANDY,LY
252,support,,3,medium,0.783714978,Employed,3,"Apple Valley, Washington",LENORA JACOBS,34,4.9,193835,LENORA,JACOBS
222,sales,,5,low,0.947266481,Employed,2,"Burleson, Tennessee",ERNEST JOHNSON,45,1.1,193835,ERNEST,JOHNSON
270,sales,0.992404549,5,low,0.881872308,Left,5,"Simi Valley, Michigan",TERENCE OSULLIVAN,43,2.3,193667,TERENCE,OSULLIVAN
183,marketing,0.548852484,4,low,0.644169889,Employed,3,"Shreveport, Indiana",KEVIN KUHN,38,4.3,193638,KEVIN,KUHN
163,marketing,0.630924087,5,medium,0.621823213,Employed,4,"Edmond, California",MICHAEL MOYNIHAN,20,4.5,193609,MICHAEL,MOYNIHAN
207,sales,0.524260525,4,low,0.207366945,Employed,5,"Fitchburg, Massachusetts",JOHN MURPHY,48,2.2,193341,JOHN,MURPHY
234,sales,0.679222178,3,high,0.697381605,Employed,3,"Temecula, Kentucky",JOSEPH CUFF,34,4.9,193328,JOSEPH,CUFF
121,sales,0.676053747,3,low,0.351328514,Employed,2,"Riverton, California",GHODSI DAVARY,40,3.6,193290,GHODSI,DAVARY
131,engineering,0.79873264,3,low,0.270826973,Employed,5,"Annapolis, New York",GARY CONSTANTINE,22,4.8,193266,GARY,CONSTANTINE
160,sales,0.508931776,2,low,0.407259341,Left,3,"Cheyenne, Connecticut",FLAVIA BAYATI,39,4.2,193095,FLAVIA,BAYATI
207,engineering,0.971517874,3,low,0.620397288,Employed,10,"Renton, West Virginia",ANTONIO SANTIAGO,41,1.8,193051,ANTONIO,SANTIAGO
224,engineering,1,4,medium,0.833914798,Left,5,"Rockford, California",MICHAEL SMITH,42,3,192980,MICHAEL,SMITH
132,procurement,0.485557419,2,low,0.445788774,Left,3,"Placentia, Michigan",JOHN LOFTUS,28,4.6,192951,JOHN,LOFTUS
139,sales,1,5,medium,0.606315129,Employed,2,"Fort Worth, Utah",DOMINIC CELAYA,44,3.2,192928,DOMINIC,CELAYA
192,engineering,0.557127094,5,low,0.833812004,Employed,3,"Attleboro, Texas",JOHN SANFORD JR,25,4.2,192928,JOHN,SANFORD
167,IT,0.786409374,4,medium,0.956516833,Employed,3,"Shoreline, California",STEPHEN TITTEL,27,4.5,192928,STEPHEN,TITTEL
265,finance,0.477688572,3,low,0.548908319,Employed,3,"Plainfield, California",TERESA BARRETT,35,4.9,192914,TERESA,BARRETT
259,product,0.972940232,5,low,0.780662177,Left,6,"Beloit, Indiana",VALERIE AGARD,33,4.7,192906,VALERIE,AGARD
194,engineering,0.741481516,5,low,0.759352064,Employed,4,"Elmhurst, Indiana",LAURENCE RAMLAN,40,3.3,192779,LAURENCE,RAMLAN
207,marketing,0.599513318,3,medium,0.693813142,Employed,3,"Port St. Lucie, Texas",MOHAMMED NURU,46,2.8,192767,MOHAMMED,NURU
262,engineering,0.88596962,6,low,0.067299255,Left,5,"Vacaville, Colorado",JASON PAW,23,4.1,192705,JASON,PAW
134,,0.555718259,2,low,0.51104117,Left,3,"Roanoke, Florida",DANIEL ARMENTA,42,1.1,192668,DANIEL,ARMENTA
181,product,0.674986056,3,medium,0.511395225,Employed,3,"Brookhaven, California",MIKAIL ALI,36,4.8,192664,MIKAIL,ALI
134,support,0.973904456,4,medium,0.612973587,Employed,3,"Springdale, Maryland",KEVIN JONES,28,4.3,192585,KEVIN,JONES
129,IT,,2,low,0.347964565,Left,3,"Schenectady, North Dakota",KENNETH CORDERO,27,4.3,192526,KENNETH,CORDERO
220,engineering,1,5,low,0.738592455,Left,5,"San Rafael, Texas",ROBERT COLEMAN,37,4.9,192422,ROBERT,COLEMAN
156,support,0.620626613,3,low,0.687738862,Employed,6,"Sarasota, Texas",MICHAEL DRENNAN,38,4.4,192379,MICHAEL,DRENNAN
211,support,0.926502829,3,medium,0.765325192,Employed,3,"Manteca, Texas",WILLIAM MCFARLAND,29,4.6,192379,WILLIAM,MCFARLAND
136,sales,0.940961681,5,low,0.954677253,Employed,4,"Lee's Summit, Minnesota",RAJIV BHATIA,42,3.4,192379,RAJIV,BHATIA
132,engineering,0.520295533,2,medium,0.374531039,Left,3,"Johns Creek, Florida",TOMAS ARAGON,38,4.7,192379,TOMAS,ARAGON
268,finance,0.886970234,6,medium,0.410271278,Employed,4,"Muskogee, Indiana",NICOLETTE DIVECCHIO,35,4.5,192207,NICOLETTE,DIVECCHIO
156,sales,0.734374757,3,medium,0.962208334,Employed,3,"Chicago, Massachusetts",DEBORAH JETER,30,4.4,192183,DEBORAH,JETER
272,sales,0.956014645,5,low,0.839977629,Left,5,"Carson, Indiana",RICHARD ELLIOTT,28,4.7,192141,RICHARD,ELLIOTT
